config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
512,8,0.0,0.0069226730277895,10,3,7,0.8868554439057004,0.9029349672551058,1326.234375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,3,8,0.8835880060087551,0.8942457997069067,1326.234375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,3,9,0.880114566467025,0.8934772920851805,1326.234375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,0,0.983847682245753,0.9266924553987931,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,1,0.9146701355549423,0.9112398411546435,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,2,0.9070106206969781,0.9065699407032558,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,3,0.9011659404770894,0.9055113372754078,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,4,0.8963472309437666,0.900703450246733,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,5,0.8931923952292312,0.8976840206554958,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,6,0.8898324770683592,0.90391272063158,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,7,0.8867791954766621,0.8977235148147661,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,8,0.88340373554013,0.9063038418487627,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,4,9,0.8798703482205218,0.8942561891614175,1352.640625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,0,0.9938381992280483,0.9189636573499563,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,1,0.9148015673864972,0.9091715958653664,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,2,0.906861485676332,0.9043880646326103,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,3,0.899780369956385,0.9009887089534682,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,4,0.895387024838816,0.8986518839184119,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,5,0.8921803729100661,0.8972093104099741,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,6,0.889484626325694,0.8997620557035718,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,7,0.8866735289719971,0.8941365760199877,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,8,0.8840882471339269,0.8948760640864469,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,5,9,0.880889172445644,0.8958428660217597,1353.0625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,0,0.9822293708270247,0.9208203979900905,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,1,0.9142083519561724,0.9101517869501697,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,2,0.9065079312432897,0.9065263861296128,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,3,0.9002830308946697,0.908664869410651,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,4,0.8958521387116476,0.9009738686133404,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,5,0.8927444151856683,0.9023215265906587,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,6,0.889682873473926,0.9086669513157436,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,7,0.886620225825093,0.8978260834606326,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,8,0.8830019497735934,0.896501791112277,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,6,9,0.8797756500542164,0.8999307745573472,1306.84375,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,0,0.9829856930131262,0.9200699700384724,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,1,0.913912051374262,0.9238350093364716,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,2,0.9061040254479105,0.9058582241437874,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,3,0.8997479333118958,0.9031699950597725,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,4,0.8952020977031101,0.9020184029121788,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,5,0.8916529709642583,0.9024566484957325,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,6,0.8877592945640738,0.8994242895622643,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,7,0.8846654121171345,0.8944713820000084,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,8,0.8805616776374253,0.890817755339097,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,7,9,0.8764144524931907,0.892445157985298,1097.953125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,0,0.995653107423674,0.9292134685175759,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,1,0.9149643186818469,0.9295195450588148,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,2,0.9063867284493012,0.9205161108046161,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,3,0.9002314930612391,0.9072256301130567,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,4,0.8954505744305524,0.9029249816524739,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,5,0.8920837075195529,0.9265940888803832,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,6,0.8889009701257402,0.9098659577418347,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,7,0.8856746830046177,0.8985212043840058,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,8,0.8814579872922463,0.8967176748781788,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,8,9,0.8774512365460396,0.9120383937748111,1098.625,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,0,0.9861822065304626,0.9275821222334492,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,1,0.9149053506553173,0.9113119171590222,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,2,0.9065974843772975,0.9060972576238671,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,3,0.9000915590335022,0.903565834371411,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,4,0.8963003548708829,0.9137680761668147,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,5,0.8923806735737757,0.9006532880724692,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,6,0.8899668809365142,0.8983831721909192,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,7,0.8867814194072376,0.8952049102102008,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,8,0.8827424230900678,0.8955465287578349,1088.53125,6040,3706,1000209
512,8,0.0,0.0069226730277895,10,9,9,0.8794864589517767,0.8938170488999815,1088.53125,6040,3706,1000209
