config/hidden_dim,config/latent_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
128,16,0.2,0.005689208458832,10,4,8,0.8891155634414066,0.8980804493232649,556.5,6040,3706,1000209
128,16,0.2,0.005689208458832,10,4,9,0.885190490971912,0.8943926831897424,556.5,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,0,1.0367072856561703,0.9435452107264071,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,1,0.9479231159118089,0.9198334387370518,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,2,0.9289125892926346,0.9074680872109472,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,3,0.9163836800916628,0.9057105572856202,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,4,0.9078354836864905,0.9011471782411847,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,5,0.901616341417486,0.9051955865353954,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,6,0.8973834060132504,0.9116685566853504,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,7,0.8926287382163784,0.8992338886066359,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,8,0.889065137844194,0.8994878646062345,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,5,9,0.8849474168636582,0.8955636523207839,731.875,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,0,1.0477669225497679,0.9296424376721285,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,1,0.9487126703966747,0.9203108238930605,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,2,0.9283069823953238,0.9100608253965572,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,3,0.9148888992314989,0.9052356822150094,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,4,0.9061590055173093,0.9070470381756218,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,5,0.9001859510486776,0.9001371161061891,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,6,0.8958949747410687,0.9063586994093291,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,7,0.8922383813695474,0.9060653259559553,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,8,0.8891897771168839,0.8965288029641522,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,6,9,0.8855423939498988,0.9021359298910413,740.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,0,1.038790368966081,0.9306922561051895,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,1,0.946046406911178,0.9249582801546369,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,2,0.9285551515492526,0.915955228464944,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,3,0.916445552828637,0.9073645630661322,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,4,0.9078518735414202,0.9042904583775268,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,5,0.9014749396253716,0.8995020760565388,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,6,0.8968367381529374,0.9111831346336676,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,7,0.8930469416081905,0.9031413951698615,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,8,0.8898299083790996,0.9029319523548593,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,7,9,0.8859277102757585,0.895161581282713,744.328125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,0,1.034574025327509,0.9353647165152491,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,1,0.9417428540235216,0.915090948343277,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,2,0.9222875824028796,0.9079648146823961,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,3,0.9111302809959109,0.9058096439254527,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,4,0.903471356088465,0.9161534053938729,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,5,0.8981451512060382,0.9015842438960562,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,6,0.8946110646155747,0.9047493362913326,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,7,0.891819803416729,0.9041928940889786,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,8,0.8884700129655274,0.906070893516346,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,8,9,0.885282012346116,0.897697181117778,760.203125,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,0,1.0372820372608575,0.9281322366120864,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,1,0.9443828549574722,0.9143417629660392,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,2,0.9277111847292293,0.9099259759698596,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,3,0.9158720719543371,0.9113362936341033,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,4,0.908097184043039,0.9100234891687121,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,5,0.9019549950957299,0.9183605039606288,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,6,0.896854844418439,0.8985350794938146,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,7,0.892556148361076,0.8976875245571136,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,8,0.8885570661588149,0.8954006920055467,796.484375,6040,3706,1000209
128,16,0.2,0.005689208458832,10,9,9,0.8844970019703562,0.8927031183729366,796.484375,6040,3706,1000209
