train_loss,eval_loss,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs
0.9507429230619561,0.9197605708423926,1718413904,,True,2,2024-06-15_02-11-44,61.411293745040894,126.1555335521698,138992,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,126.1555335521698,2,"20_dropout=0.3000,embedding_dim=128,learning_rate=0.0048",128,0.3,0.00475061437820682,10
1.1758902135220441,0.9955503904089635,1718413831,,True,1,2024-06-15_02-10-31,33.437973499298096,33.437973499298096,139385,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,33.437973499298096,1,"21_dropout=0.1000,embedding_dim=32,learning_rate=0.0007",32,0.1,0.0006982422124291982,10
1.6289846925572915,1.101580344900793,1718413849,,True,1,2024-06-15_02-10-49,45.10820007324219,45.10820007324219,139550,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,45.10820007324219,1,"22_dropout=0.4500,embedding_dim=64,learning_rate=0.0001",64,0.45,0.00010809451594856957,10
1.0363903604447842,0.9404300779712443,1718413910,,True,2,2024-06-15_02-11-50,41.9703414440155,87.0202579498291,139958,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,87.0202579498291,2,"23_dropout=0.2500,embedding_dim=64,learning_rate=0.0007",64,0.25,0.0007451532282618994,10
1.1516310945153236,1.000078713407322,1718413876,,True,1,2024-06-15_02-11-16,32.21960258483887,32.21960258483887,140370,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,32.21960258483887,1,"24_dropout=0.0000,embedding_dim=32,learning_rate=0.0006",32,0.0,0.0006091727172698178,10
0.9387020602144979,0.9323313880939873,1718413929,,True,2,2024-06-15_02-12-09,32.340532541275024,67.6027729511261,140767,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,67.6027729511261,2,"25_dropout=0.2000,embedding_dim=32,learning_rate=0.0098",32,0.2,0.00977019872992272,10
0.9600991599939086,0.9306502275320948,1718414777,,True,2,2024-06-15_02-26-17,445.64286184310913,888.7899928092957,141249,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,888.7899928092957,2,"26_dropout=0.1500,embedding_dim=1024,learning_rate=0.0012",1024,0.15,0.0011810556291560427,10
1.2688869401812553,1.0240369116773411,1718413926,,True,1,2024-06-15_02-12-06,35.22384738922119,35.22384738922119,141406,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,35.22384738922119,1,"27_dropout=0.3000,embedding_dim=32,learning_rate=0.0006",32,0.3,0.0006380407160334299,10
1.0806442042643374,0.9231906083165383,1718414383,,True,2,2024-06-15_02-19-43,243.50115084648132,465.5972480773926,141893,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,465.5972480773926,2,"28_dropout=0.5000,embedding_dim=512,learning_rate=0.0010",512,0.5,0.0010257201664697617,10
0.958893084390597,0.9109553785956636,1718414902,,True,4,2024-06-15_02-28-22,248.00030994415283,980.5157368183136,142055,daniel-Yoga-Creator-7-15IMH05,192.168.1.74,980.5157368183136,4,"29_dropout=0.3000,embedding_dim=512,learning_rate=0.0006",512,0.3,0.0006472071871978161,10
